0.00000,0.04005
1.18333,0.04149
0.00000,0.05661
1.18333,0.05393
2.28333,0.05482
3.36667,0.05711
4.45000,0.05806
5.55000,0.05499
6.63333,0.05575
7.71667,0.05644
8.81667,0.05444
9.90000,0.05862
10.98333,0.05887
12.08333,0.05854
13.16667,0.05911
14.26667,0.05863
15.35000,0.05641
16.45000,0.05668
17.53333,0.05680
18.61667,0.05973
19.71667,0.05955
20.80000,0.05633
21.90000,0.05414
23.00000,0.05842
24.08333,0.05182
25.18333,0.05375
26.26667,0.05655
27.35000,0.05318
28.45000,0.05340
29.53333,0.05750
30.61667,0.05842
31.70000,0.05845
32.80000,0.05361
33.88333,0.05565
34.96667,0.05750
36.05000,0.05798
37.13333,0.05941
38.21667,0.06063
39.30000,0.05886
40.38333,0.06102
41.46667,0.05598
42.55000,0.05172
43.63333,0.05735
44.71667,0.05884
45.80000,0.05611
46.90000,0.05920
47.96667,0.06123
49.05000,0.05574
50.13333,0.05534
51.21667,0.05746
52.30000,0.05539
53.38333,0.05593
54.46667,0.05567
55.55000,0.05537
56.63333,0.05195
57.71667,0.05301
58.80000,0.05711
59.88333,0.05153
60.96667,0.05248
62.05000,0.05104
63.13333,0.04792
64.20000,0.05046
65.28333,0.05105
66.36667,0.05292
67.45000,0.05625
68.53333,0.05502
69.61667,0.05241
70.70000,0.04744
71.78333,0.04986
72.86667,0.05154
73.95000,0.05510
75.03333,0.05508
76.11667,0.05459
77.18333,0.05515
78.26667,0.05689
79.35000,0.05820
80.43333,0.05735
81.51667,0.05655
82.60000,0.05325
83.68333,0.05208
84.76667,0.05196
85.85000,0.05406
86.93333,0.05257
88.01667,0.05123
89.10000,0.05234
90.16667,0.04614
91.25000,0.04439
92.33333,0.04748
93.41667,0.04863
94.50000,0.04964
95.58333,0.04647
96.66667,0.04794
97.75000,0.05074
98.83333,0.05413
99.91667,0.05710
101.00000,0.05768
102.08333,0.05375
103.16667,0.05051
104.25000,0.05515
105.33333,0.05626
106.41667,0.06230
107.50000,0.06023
108.58333,0.05874
109.66667,0.05901
110.75000,0.05897
111.83333,0.05852
112.91667,0.06189
114.00000,0.05966
115.08333,0.05596
116.16667,0.05359
117.25000,0.05690
118.33333,0.05867
119.41667,0.05786
120.50000,0.05354
121.58333,0.05764
122.65000,0.06226
123.73333,0.06064
124.81667,0.05775
125.90000,0.05785
126.98333,0.05906
128.06667,0.05433
129.15000,0.05397
130.23333,0.05359
131.31667,0.05622
132.41667,0.05919
133.50000,0.05781
134.58333,0.05228
135.66667,0.05374
136.75000,0.05483
137.83333,0.05343
138.91667,0.05701
140.00000,0.05320
141.08333,0.05120
142.16667,0.05060
143.25000,0.04943
144.33333,0.05234
145.41667,0.05398
146.50000,0.05945
147.58333,0.05173
148.66667,0.04929
149.75000,0.04951
150.83333,0.04956
151.91667,0.05268
153.00000,0.05744
154.08333,0.05074
155.18333,0.04798
156.26667,0.04401
157.35000,0.04474
158.43333,0.04824
159.51667,0.04426
160.60000,0.04174
161.68333,0.04428
162.76667,0.04973
163.86667,0.05288
164.95000,0.05091
166.03333,0.05168
167.11667,0.04624
168.20000,0.04559
169.28333,0.04479
170.38333,0.04691
171.46667,0.04478
172.55000,0.04513
173.63333,0.04940
174.71667,0.04686
175.81667,0.04628
176.90000,0.04629
177.98333,0.04712
179.06667,0.04465
180.15000,0.03647
181.23333,0.03874
182.33333,0.04169
183.41667,0.03605
184.50000,0.03175
185.58333,0.03202
186.68333,0.03876
187.76667,0.04227
188.85000,0.04116
189.93333,0.03660
191.03333,0.03108
192.11667,0.03194
193.20000,0.03678
194.28333,0.03440
195.38333,0.03592
196.46667,0.03675
197.55000,0.03858
198.63333,0.04024
199.73333,0.03928
200.81667,0.04262
201.90000,0.03759
202.98333,0.03722
204.06667,0.03929
205.16667,0.03762
206.25000,0.03929
207.33333,0.04372
208.41667,0.04321
209.50000,0.04207
210.60000,0.03962
211.68333,0.03967
212.76667,0.03666
213.85000,0.03432
214.95000,0.04004
216.03333,0.04070
217.11667,0.04357
218.20000,0.04059
219.28333,0.03666
220.36667,0.03764
221.45000,0.04155
222.55000,0.04030
223.63333,0.03761
224.71667,0.03301
225.81667,0.03631
226.90000,0.03854
227.98333,0.03950
229.08333,0.04159
230.16667,0.04148
231.26667,0.03698
232.35000,0.04140
233.43333,0.03921
234.53333,0.03596
235.61667,0.04190
236.70000,0.03790
237.78333,0.04024
238.88333,0.03929
239.96667,0.04571
241.05000,0.04538
242.13333,0.04181
243.21667,0.04328
244.31667,0.04784
245.40000,0.04210
246.48333,0.04331
247.56667,0.04029
248.66667,0.03940
249.75000,0.03836
250.83333,0.03715
251.91667,0.04166
253.01667,0.04116
254.10000,0.03738
255.18333,0.03214
256.28333,0.04072
257.36667,0.04523
258.46667,0.04625
259.55000,0.04180
260.63333,0.03984
261.73333,0.03675
262.81667,0.03738
263.90000,0.03536
265.00000,0.03634
266.08333,0.03632
267.16667,0.03686
268.26667,0.03731
269.35000,0.04342
270.43333,0.04839
271.51667,0.04635
272.61667,0.04042
273.70000,0.03991
274.80000,0.04110
275.88333,0.03472
276.98333,0.03028
278.06667,0.02881
279.16667,0.03062
280.25000,0.02705
281.35000,0.03319
282.43333,0.03682
283.53333,0.03552
284.63333,0.03990
285.71667,0.03269
286.81667,0.03251
287.90000,0.03487
289.00000,0.03799
290.10000,0.04034
291.20000,0.04363
292.30000,0.04144
293.38333,0.04143
294.48333,0.04315
295.56667,0.05603
296.66667,0.05579
297.75000,0.04751
298.85000,0.04145
299.95000,0.04099
301.05000,0.05514
302.13333,0.06261
303.23333,0.05842
304.33333,0.05327
305.43333,0.05915
306.51667,0.06683
307.61667,0.06620
308.70000,0.06418
309.80000,0.05463
310.88333,0.05248
311.98333,0.05083
313.08333,0.05471
314.16667,0.05856
315.26667,0.05881
316.36667,0.05955
317.46667,0.05790
318.55000,0.05521
319.65000,0.05702
320.73333,0.05483
321.83333,0.05360
322.91667,0.05580
324.01667,0.04915
325.11667,0.04794
326.20000,0.04404
327.30000,0.04178
328.38333,0.04534
329.48333,0.04889
330.58333,0.04903
331.68333,0.04531
332.76667,0.04095
333.86667,0.04120
334.96667,0.04355
336.05000,0.04961
337.15000,0.04520
338.23333,0.03876
339.33333,0.03888
340.41667,0.04307
341.51667,0.04115
342.60000,0.04636
343.70000,0.04731
344.78333,0.04966
345.88333,0.05110
346.98333,0.05043
348.08333,0.05006
349.16667,0.04491
350.26667,0.04273
351.36667,0.05016
352.46667,0.05448
353.56667,0.04724
354.65000,0.04447
355.75000,0.04577
356.85000,0.03974
357.93333,0.04241
359.03333,0.04532
360.13333,0.04324
361.21667,0.04144
362.31667,0.04177
363.41667,0.04111
364.50000,0.04413
365.60000,0.04889
366.70000,0.04764
367.80000,0.04609
368.90000,0.04762
369.98333,0.04752
371.08333,0.04564
372.18333,0.04809
373.28333,0.04199
374.38333,0.04223
375.48333,0.04308
376.58333,0.04787
377.68333,0.05015
378.78333,0.04911
379.88333,0.04842
380.98333,0.04455
382.08333,0.03916
383.20000,0.03892
384.30000,0.03857
385.40000,0.03975
386.50000,0.04499
387.60000,0.05129
388.70000,0.05527
389.81667,0.05006
390.91667,0.05125
392.01667,0.04999
393.11667,0.04937
394.21667,0.04974
395.31667,0.04252
396.40000,0.04212
397.50000,0.04583
398.60000,0.05090
399.70000,0.05293
400.80000,0.05424
401.90000,0.05246
403.00000,0.05638
404.10000,0.05823
405.20000,0.05993
406.30000,0.05185
407.41667,0.04646
408.51667,0.04334
409.61667,0.05027
410.71667,0.04296
411.81667,0.04885
412.91667,0.05396
414.01667,0.05245
415.11667,0.05398
416.21667,0.05093
417.31667,0.04876
418.41667,0.05232
419.51667,0.05306
420.61667,0.05008
421.73333,0.04866
422.83333,0.04922
423.93333,0.04718
425.03333,0.05163
426.13333,0.04970
427.23333,0.04695
428.35000,0.05656
429.45000,0.06517
430.55000,0.05189
431.65000,0.04556
432.75000,0.04609
433.85000,0.04973
434.95000,0.04716
436.05000,0.05163
437.16667,0.05124
438.26667,0.05091
439.36667,0.05058
440.46667,0.05122
441.56667,0.04575
442.66667,0.04322
443.76667,0.04616
444.86667,0.04849
445.96667,0.04795
447.06667,0.04651
448.16667,0.04479
449.26667,0.04642
450.36667,0.04270
451.45000,0.04492
452.55000,0.05255
453.65000,0.05324
454.75000,0.05152
455.85000,0.05353
456.93333,0.05457
458.03333,0.04967
459.13333,0.04871
460.23333,0.04972
461.33333,0.04390
462.43333,0.04625
463.55000,0.04387
464.65000,0.04918
465.75000,0.04834
466.85000,0.04446
467.96667,0.04294
469.06667,0.04390
470.18333,0.04169
471.28333,0.04445
472.40000,0.04637
473.50000,0.04651
474.61667,0.04649
475.73333,0.05193
476.83333,0.05138
477.95000,0.04518
479.05000,0.04309
480.15000,0.04524
481.26667,0.04735
482.36667,0.05147
483.46667,0.04767
484.56667,0.04899
485.68333,0.05055
486.78333,0.04702
487.88333,0.04518
488.98333,0.04852
490.08333,0.05311
491.18333,0.05156
492.26667,0.04890
493.38333,0.04882
494.48333,0.05311
495.58333,0.05454
496.68333,0.04260
497.78333,0.04526
498.88333,0.04898
499.98333,0.05499
501.08333,0.05572
502.20000,0.05053
503.30000,0.04652
504.40000,0.04295
505.50000,0.04375
506.61667,0.04808
507.71667,0.04640
508.83333,0.04521
509.93333,0.04358
511.03333,0.04290
512.13333,0.04297
513.23333,0.04201
514.33333,0.04598
515.43333,0.04898
516.55000,0.04711
517.65000,0.04869
518.76667,0.04869
519.86667,0.04670
520.98333,0.04762
522.08333,0.04393
523.18333,0.04768
524.28333,0.04590
525.38333,0.04554
526.48333,0.04741
527.58333,0.05006
528.68333,0.05083
529.78333,0.05050
530.88333,0.05074
531.98333,0.04744
533.08333,0.04282
534.20000,0.03849
535.30000,0.04380
536.40000,0.04725
537.51667,0.05334
538.61667,0.05407
539.71667,0.05331
540.83333,0.04296
541.93333,0.04270
543.05000,0.04359
544.15000,0.04749
545.26667,0.04694
546.36667,0.04926
547.46667,0.04668
548.56667,0.04610
549.68333,0.04629
550.78333,0.05121
551.90000,0.04952
553.00000,0.04755
554.10000,0.04400
555.21667,0.04497
556.31667,0.04304
557.41667,0.03604
558.51667,0.04194
559.63333,0.04298
560.73333,0.04379
561.85000,0.04841
562.95000,0.05705
564.06667,0.05975
565.16667,0.05436
566.28333,0.05460
567.40000,0.05259
568.50000,0.05125
569.61667,0.04809
570.71667,0.04972
571.81667,0.05033
572.93333,0.04818
574.03333,0.04567
575.13333,0.04317
576.23333,0.03981
577.35000,0.03954
578.43333,0.04558
579.53333,0.04701
580.63333,0.04728
581.73333,0.04321
582.83333,0.04304
583.93333,0.04511
585.03333,0.05091
586.13333,0.04963
587.23333,0.04808
588.33333,0.04816
589.43333,0.04400
590.53333,0.04270
591.63333,0.04715
592.73333,0.04849
593.81667,0.04514
594.91667,0.04336
596.00000,0.04414
597.10000,0.04787
598.18333,0.04947
599.26667,0.04936
600.36667,0.04842
601.45000,0.05041
602.53333,0.05017
603.63333,0.04927
604.71667,0.05159
605.80000,0.05381
606.88333,0.05797
607.98333,0.05778
609.06667,0.05688
610.15000,0.05382
611.25000,0.05137
612.33333,0.04581
613.41667,0.04689
614.50000,0.04628
615.60000,0.04587
616.68333,0.04719
617.76667,0.04713
618.85000,0.04765
619.93333,0.04384
621.01667,0.04304
622.10000,0.04216
623.20000,0.05056
624.28333,0.04912
625.36667,0.04391
626.45000,0.04854
627.53333,0.04847
628.61667,0.04535
629.70000,0.04664
630.78333,0.04311
631.86667,0.04393
632.95000,0.04501
634.03333,0.04532
635.11667,0.04416
636.20000,0.04675
637.28333,0.04860
638.36667,0.04635
639.45000,0.04272
640.53333,0.04035
641.61667,0.04046
642.70000,0.04480
643.78333,0.04292
644.86667,0.04519
645.93333,0.04848
647.01667,0.04850
648.10000,0.04676
649.18333,0.04328
650.26667,0.04072
651.35000,0.04066
652.43333,0.03780
653.51667,0.03880
654.60000,0.03858
655.68333,0.04088
656.76667,0.04235
657.85000,0.04318
658.93333,0.04513
660.01667,0.04878
661.10000,0.04734
662.18333,0.04890
663.26667,0.04740
664.35000,0.04672
665.43333,0.05059
666.51667,0.04571
667.60000,0.04125
668.68333,0.04687
669.76667,0.04925
670.85000,0.04768
671.93333,0.04332
673.01667,0.04243
674.10000,0.04701
675.18333,0.04732
676.26667,0.04649
677.35000,0.04846
678.43333,0.04822
679.51667,0.04572
680.60000,0.04473
681.68333,0.04582
682.76667,0.04621
683.85000,0.04475
684.93333,0.04662
686.01667,0.04849
687.10000,0.04792
688.18333,0.04588
689.26667,0.04486
690.35000,0.04256
691.43333,0.03857
692.51667,0.04169
693.60000,0.04117
694.68333,0.04372
695.78333,0.04885
696.86667,0.04506
697.95000,0.04507
